"age","sex","agehrp","ethnicityew","ethhuk11","n"
10,2,36,7,8,1
10,2,36,8,2,1
10,2,36,8,8,8
10,2,37,2,2,368
10,2,37,2,3,1
10,2,37,2,4,7
10,2,37,2,5,2
10,2,37,2,7,2
10,2,37,3,3,3
10,2,37,3,4,1
10,2,37,3,6,1
10,2,37,4,2,3
10,2,37,4,4,30
10,2,37,4,5,1
10,2,37,4,8,1
10,2,37,5,2,8
10,2,37,5,4,2
10,2,37,5,5,6
10,2,37,5,6,4
10,2,37,5,7,3
10,2,37,5,8,1
10,2,37,6,3,1
10,2,37,6,6,85
10,2,37,6,7,1
10,2,37,7,4,1
10,2,37,7,5,2
10,2,37,7,6,1
10,2,37,7,7,32
10,2,37,8,8,6
10,2,38,2,2,473
10,2,38,2,3,3
10,2,38,2,4,4
10,2,38,2,5,2
10,2,38,2,6,1
10,2,38,2,8,2
10,2,38,4,2,1
10,2,38,4,4,20
10,2,38,4,5,1
10,2,38,5,2,12
10,2,38,5,4,2
10,2,38,5,5,4
10,2,38,5,6,4
10,2,38,5,8,1
10,2,38,6,2,2
10,2,38,6,4,1
10,2,38,6,6,85
10,2,38,6,7,1
10,2,38,7,5,4
10,2,38,7,6,1
10,2,38,7,7,25
10,2,38,7,8,1
10,2,38,8,8,7
10,2,39,2,2,570
10,2,39,2,3,3
10,2,39,2,4,15
10,2,39,2,5,2
10,2,39,2,6,1
10,2,39,2,8,3
10,2,39,4,2,4
10,2,39,4,4,20
10,2,39,4,5,2
10,2,39,4,6,1
10,2,39,4,7,1
10,2,39,5,2,12
10,2,39,5,4,2
10,2,39,5,5,2
10,2,39,5,6,4
10,2,39,5,7,5
10,2,39,5,8,1
10,2,39,6,2,2
10,2,39,6,6,107
10,2,39,6,7,1
10,2,39,7,5,1
10,2,39,7,7,26
10,2,39,8,8,10
10,2,40,2,2,623
10,2,40,2,3,5
10,2,40,2,4,17
10,2,40,2,5,6
10,2,40,2,6,1
10,2,40,2,8,1
10,2,40,3,3,2
10,2,40,4,2,3
10,2,40,4,4,22
10,2,40,4,6,1
10,2,40,4,8,1
10,2,40,5,2,9
10,2,40,5,4,2
10,2,40,5,5,4
10,2,40,5,6,10
10,2,40,5,7,9
10,2,40,5,8,1
10,2,40,6,2,1
10,2,40,6,6,100
10,2,40,6,8,2
10,2,40,7,2,1
10,2,40,7,4,1
10,2,40,7,7,27
10,2,40,7,8,1
10,2,40,8,2,1
10,2,40,8,4,1
10,2,40,8,8,4
10,2,41,2,2,669
10,2,41,2,3,4
10,2,41,2,4,11
10,2,41,2,5,1
10,2,41,2,7,1
10,2,41,2,8,5
10,2,41,3,3,1
10,2,41,4,2,5
10,2,41,4,3,1
10,2,41,4,4,30
10,2,41,4,5,1
10,2,41,5,2,21
10,2,41,5,4,1
10,2,41,5,5,9
10,2,41,5,6,5
10,2,41,5,7,3
10,2,41,6,2,1
10,2,41,6,6,86
10,2,41,6,7,2
10,2,41,7,2,2
10,2,41,7,4,1
10,2,41,7,7,38
10,2,41,7,8,2
10,2,41,8,2,2
10,2,41,8,4,1
10,2,41,8,5,1
10,2,41,8,6,2
10,2,41,8,7,1
10,2,41,8,8,4
10,2,42,2,2,668
10,2,42,2,3,7
10,2,42,2,4,13
10,2,42,2,5,3
10,2,42,2,6,3
10,2,42,2,7,1
10,2,42,2,8,2
10,2,42,3,2,1
10,2,42,3,3,1
10,2,42,4,2,5
10,2,42,4,4,22
10,2,42,5,2,5
10,2,42,5,3,1
10,2,42,5,5,5
10,2,42,5,6,3
10,2,42,5,7,3
10,2,42,5,8,2
10,2,42,6,2,3
10,2,42,6,4,1
10,2,42,6,6,103
10,2,42,7,2,2
10,2,42,7,6,1
10,2,42,7,7,50
10,2,42,8,4,2
10,2,42,8,5,1
10,2,42,8,7,1
10,2,42,8,8,14
10,2,43,2,2,679
10,2,43,2,3,8
10,2,43,2,4,7
10,2,43,2,5,1
10,2,43,2,6,4
10,2,43,3,2,1
10,2,43,3,3,5
10,2,43,4,2,1
10,2,43,4,4,17
10,2,43,4,5,1
10,2,43,4,6,1
10,2,43,5,2,18
10,2,43,5,3,1
10,2,43,5,5,5
10,2,43,5,6,6
10,2,43,5,7,9
10,2,43,5,8,1
10,2,43,6,2,2
10,2,43,6,6,90
10,2,43,6,8,1
10,2,43,7,5,1
10,2,43,7,7,38
10,2,43,8,5,1
10,2,43,8,6,1
10,2,43,8,8,8
10,2,44,2,2,692
10,2,44,2,3,13
10,2,44,2,4,14
10,2,44,2,5,4
10,2,44,2,6,1
10,2,44,2,8,1
10,2,44,3,2,2
10,2,44,3,3,1
10,2,44,4,2,4
10,2,44,4,4,17
10,2,44,5,2,7
10,2,44,5,3,1
10,2,44,5,4,2
10,2,44,5,5,10
10,2,44,5,6,9
10,2,44,5,7,6
10,2,44,5,8,3
10,2,44,6,6,73
10,2,44,7,2,2
10,2,44,7,7,41
10,2,44,8,8,9
10,2,45,2,2,612
10,2,45,2,3,7
10,2,45,2,4,10
10,2,45,2,5,1
10,2,45,3,2,2
10,2,45,3,3,4
10,2,45,4,2,2
10,2,45,4,4,18
10,2,45,4,5,1
10,2,45,4,7,1
10,2,45,5,2,14
10,2,45,5,4,4
10,2,45,5,5,3
10,2,45,5,6,2
10,2,45,5,7,8
10,2,45,6,2,2
10,2,45,6,6,61
10,2,45,7,2,1
10,2,45,7,6,2
10,2,45,7,7,26
10,2,45,8,4,1
10,2,45,8,5,1
10,2,45,8,7,3
10,2,45,8,8,14
10,2,46,2,2,546
10,2,46,2,3,5
10,2,46,2,4,16
10,2,46,2,8,3
10,2,46,3,2,3
10,2,46,4,2,3
10,2,46,4,4,10
10,2,46,5,2,14
10,2,46,5,4,1
10,2,46,5,5,8
10,2,46,5,6,5
10,2,46,5,7,5
10,2,46,6,2,1
10,2,46,6,6,60
10,2,46,6,7,1
10,2,46,7,5,1
10,2,46,7,6,1
10,2,46,7,7,39
10,2,46,8,2,1
10,2,46,8,6,1
10,2,46,8,8,8
10,2,47,2,2,446
10,2,47,2,3,8
10,2,47,2,4,6
10,2,47,2,5,2
10,2,47,2,6,3
10,2,47,2,8,3
10,2,47,4,2,5
10,2,47,4,4,10
10,2,47,5,2,13
10,2,47,5,4,1
10,2,47,5,5,5
10,2,47,5,6,7
10,2,47,5,7,4
10,2,47,5,8,1
10,2,47,6,4,2
10,2,47,6,5,1
10,2,47,6,6,43
10,2,47,7,2,3
10,2,47,7,4,1
10,2,47,7,6,1
10,2,47,7,7,36
10,2,47,8,8,4
10,2,48,2,2,404
10,2,48,2,3,7
10,2,48,2,4,7
10,2,48,2,5,1
10,2,48,2,7,2
10,2,48,2,8,1
10,2,48,4,2,3
10,2,48,4,4,17
10,2,48,5,2,14
10,2,48,5,4,2
10,2,48,5,5,9
10,2,48,5,6,6
10,2,48,5,7,9
10,2,48,5,8,2
10,2,48,6,2,3
10,2,48,6,6,30
10,2,48,6,7,1
10,2,48,7,2,2
10,2,48,7,7,25
10,2,48,8,6,1
10,2,48,8,8,8
10,2,49,2,2,285
10,2,49,2,3,4
10,2,49,2,4,10
10,2,49,2,6,2
10,2,49,2,7,3
10,2,49,2,8,2
10,2,49,3,3,1
10,2,49,4,2,5
10,2,49,4,4,6
10,2,49,4,5,1
10,2,49,5,2,12
10,2,49,5,3,1
10,2,49,5,5,4
10,2,49,5,6,3
10,2,49,5,7,4
10,2,49,5,8,2
10,2,49,6,6,30
10,2,49,7,2,2
10,2,49,7,7,17
10,2,49,8,4,1
10,2,49,8,6,1
10,2,49,8,7,1
10,2,49,8,8,6
10,2,50,2,2,270
10,2,50,2,3,1
10,2,50,2,4,8
10,2,50,2,5,1
10,2,50,2,8,3
10,2,50,3,2,1
10,2,50,3,3,2
10,2,50,4,2,3
10,2,50,4,4,7
10,2,50,5,2,8
10,2,50,5,4,1
10,2,50,5,5,2
10,2,50,5,6,2
10,2,50,5,7,2
10,2,50,5,8,1
10,2,50,6,6,30
10,2,50,6,7,1
10,2,50,7,2,1
